,Event ID,Recalling Firm,Substance Name,Product Description,Ingestion Route,Reason,Classification,Quantity,Voluntary/Mandated,Distribution,Initial Notification Method,Recall Begins,Recall End,Status,City,State,Postal Code,Country
426,86690,"Grato Holdings, Inc.","['ADENOSINE CYCLIC PHOSPHATE', 'ALUMINUM', 'ALUMINUM OXIDE', 'ANTIMONY TRISULFIDE', 'ARSENIC TRIOXIDE', 'BARIUM CARBONATE', 'BERYLLIUM', 'BISMUTH', 'BROMINE', 'CADMIUM', 'CERIUM', 'CEROUS OXALATE NONAHYDRATE', 'CESIUM CHLORIDE', 'CHOLECALCIFEROL', 'CHROMIUM', 'COBALT', 'COBALTOUS GLUCONATE', 'COPPER', 'CUPRIC SULFATE', 'DYSPROSIUM', 'ERBIUM', 'EUROPIUM', 'FERROUS FUMARATE', 'GADOLINIUM', 'GERMANIUM SESQUIOXIDE', 'GOLD', 'HOLMIUM', 'INDIUM', 'IODINE', 'IRIDIUM', 'IRON', 'LANTHANUM', 'LEAD', 'LITHIUM', 'MAGNESIUM', 'MAGNESIUM ASPARTATE', 'MANGANESE', 'MANGANESE GLUCONATE', 'MERCURIC CHLORIDE', 'MERCURIUS SOLUBILIS', 'MOLYBDENUM', 'NEODYMIUM OXIDE', 'NICKEL', 'NICKEL ACETATE', 'NIOBIUM', 'OSMIUM', 'PALLADIUM', 'PHOSPHORUS', 'PLATINUM', 'POTASSIUM ASPARTATE', 'POTASSIUM CARBONATE', 'PRASEODYMIUM', 'PROTEUS MORGANII', 'RHODIUM', 'RUBIDIUM NITRITE', 'SAMARIUM', 'SELENIUM', 'SILVER', 'SODIUM CHLORIDE', 'SODIUM MOLYBDATE', 'STRONTIUM', 'SULFUR', 'TANTALUM', 'TERBIUM', 'THALLIUM', 'TIN', 'TRIBASIC CALCIUM PHOSPHATE', 'URANIUM', 'VANADIUM', 'VISCUM ALBUM FRUITING TOP', 'YTTERBIUM OXIDE', 'ZINC']","Homeopathic Energy Catalyst, 1 fl oz (30 mL) Distributed by: Deseret Biologicals, Inc. 469 W. Parkland Drive Sandy, UT 84070. NDC 43742-0756-1.",ORAL,Labeling,Class III,399 bottles,Voluntary: Firm initiated,UT,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",9/17/2020,10/18/2022,Terminated,Woodbine,IA,51579-1503,United States
427,69206,New Gpc Inc.,['na'],"MUSTARCREME, Net Contents: 60g (21 oz)  Country of Origin Guyana.",na,Does Not Meet Monograph,Class II,1320 units,Voluntary: Firm initiated,New York,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",8/7/2014,6/4/2018,Terminated,East Bank Demerara,,,Guyana
428,90045,Viatris Inc,['ALPRAZOLAM'],"alprazolam XR extended-release tablets, 3 mg, 60-count bottle, Rx only, Distributed by: Greenstone LLC, Peapack, NJ  07977, NDC 59762-0068-1.",ORAL,Failed Dissolution Specifications,Class II,"6,789 bottles",Voluntary: Firm initiated,Product was distributed nationwide in the USA,Letter,4/28/2022,6/21/2023,Terminated,Canonsburg,PA,15317-5853,United States
429,82969,Synthetopes Inc,['na'],"Sn-d, l-Exametazime (Sn-d,l-HMPAO), Not for Direct Injection, Store Below 25 C, Synthetopes, Inc.",na,Lack of Processing Controls,Class II,68 vials,Voluntary: Firm initiated,Nationwide.,Letter,5/28/2019,10/15/2020,Terminated,Conway,SC,29526-8287,United States
430,89059,"SterRx, LLC",['na'],"MORPHINE SULFATE, in 0.9% Sodium Chloride Injection, 50 mg per 50 mL, (1 mg per mL), Rx only, SterRx, 141 Idaho Ave., Plattsburgh, NY 12903, NDC 70324-427-01.",na,Lack of Assurance of Sterility,Class II,880 bags,Voluntary: Firm initiated,U.S.A. Nationwide,Press Release,11/12/2021,12/6/2023,Terminated,Plattsburgh,NY,12903-3987,United States
431,71806,"JD & SN Inc., dba Moses Lake Professional Pharmacy",['na'],"METHIONINE/CHOLINE/INOSITOL, injectable Solution, 25/50/50 MG/ML, 10 mL syringes, Rx only, JD & SN Inc, DBA Moses Lake Professional Pharmacy, 1555 S. Pilgrim St. Moses Lake WA  98837, (509)764-2314",na,Lack of Assurance of Sterility; all sterile human compounded drugs within expiry,Class II,2 syringes,Voluntary: Firm initiated,Nationwide,Press Release,7/24/2015,4/13/2016,Terminated,Moses Lake,WA,98837-4623,United States
432,91654,"Alvogen, Inc",['LEVOTHYROXINE SODIUM'],"Levothyroxine Sodium Tablets, USP 112 mcg, 90 tablets per bottle, Rx Only, Manufactured by Lloyd Inc., Shenandoah, IA, 51601, Distributed by: Alvogen Inc, Pine Brook, NJ 07058, NDC 47781-654-90.",ORAL,Sub-Potent Drug,Class II,"21,276 bottles",Voluntary: Firm initiated,Nationwide and Puerto Rico.,Letter,2/6/2023,,Completed,Morristown,NJ,07960-4558,United States
433,89749,Direct Rx,['na'],"Alprazolam C-IV 1 mg 60-count bottles, Rx Only, Dist. By: Par Pharmaceutical Chestnut Ridge, NY 10977 Packaged and Distributed By: Direct Rx Dawsonville, GA 30534, NDC 61919-836-60",na,CGMP Deviations,Class II,16 bottles,Voluntary: Firm initiated,"FL, GA, LA",Letter,3/4/2022,12/2/2022,Terminated,Dawsonville,GA,30534-6828,United States
434,88291,Med Shop Total Care Inc.,['na'],"BUPIVACAINE HCL-BACLOFEN PF INJECTABLE 40MG-4000MCG/ML, 21 mL syringe, Rx only, Med Shop Total Care 470 East Loop 281 Longview, TX 75605",na,Lack of Assurance of Sterility,Class I,21 mL,Voluntary: Firm initiated,Texas and Puerto Rico,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",10/5/2020,8/17/2023,Terminated,Longview,TX,75605-7939,United States
435,86799,"Advanced Nutriceuticals, LLC",['na'],"BPC-157, 2000 MCG/ML, 5 ML vial, The Guyer Institute of Molecular Medicine, Indianapolis, IN",na,Lack of Assurance of Sterility,Class II,4 vials,Voluntary: Firm initiated,"CA, CO, FL, IN, KY, OH, TX",Letter,11/30/2020,,Ongoing,Indianapolis,IN,46240-1806,United States
436,91466,Sentara Infusion Services,['na'],"IMIPENEM/CILASTATIN 2000MG IN NS 400ML, antibiotic, Rx Only, use with a Curlin Pump,  Sentara Home Infusion Pharmacy Services, 535 Independence Pkwy, Ste 300, Chesapeake, VA 23320, NDC#  63323-0322-25",na,Lack of Assurance of Sterility,Class II,7 bags,Voluntary: Firm initiated,Dispensed to Patients Nationwide.,Telephone,12/27/2022,,Completed,Chesapeake,VA,23320-5176,United States
437,89152,Dental Alliance Holdings LLC,['na'],"CariFree sample boxes, contains one tube of CariFree CTx4 Gel 5000, 1.1% Neutral Sodium Fluoride Mint, 2 oz (57 g) Rx only NDC: 61578-205-01 Manufactured by Oral BioTech Albany, Oregon 97321.",na,Sub-Potent Drug,Class III,8 single tubes of lot 492106 and 50 single tubes of lot 492107,Voluntary: Firm initiated,Distributed nationwide with the United States,Letter,12/3/2021,8/11/2022,Terminated,Albany,OR,97321-3074,United States
438,73960,"Pharmakon Pharmaceuticals, Inc.",['na'],"Norepinephrine 16 mg added to 0.9% sodium Chloride, 250 mL bag, Rx Only, Compounded by PHARMAKON Pharmaceuticals, Noblesville, IN 46060,  NDC # 45183-0174-02",na,Lack of Assurance of Sterility,Class II,24,Voluntary: Firm initiated,"Nationwide        VA/DOD: CA, KY, MD, NC, OK, TX, VA",Press Release,4/20/2016,1/11/2018,Terminated,Noblesville,IN,46060-3303,United States
439,65690,"Aidapak Services, LLC",['na'],"glyBURIDE MICRONIZED, Tablet, 3 mg, Rx only, Distributed by: AidaPak Service, LLC, NDC 00093803501.",na,Labeling,Class II,101 Tablets,Voluntary: Firm initiated,"Repacked drugs were distributed in Arizona, California, Oregon, and Washington.",Telephone,7/2/2013,2/7/2014,Terminated,Vancouver,WA,98684-3501,United States
440,72455,"Downing Labs, LLC",['na'],"L-Tryptophan  Injectable, 30mg/mL, 30mL vial, Rx only, Downing Labs, LLC 4001 McEwen Rd, Suite 110, Dallas TX, 754244, 1-800-914-7435",na,Lack of Assurance of Sterility,Class II,16 vials,Voluntary: Firm initiated,"Nationwide in the US; Australia, Brazil, Bahamas, Switzerland, France, Colombia, Hong Kong, Indonesia, India, Japan, Malaysia, New Zealand, Phillippines, Singapore, Thailand, Trinidad and Tobago, Taiwan",Press Release,10/16/2015,9/22/2016,Terminated,Dallas,TX,75244-5020,United States
441,81707,"Mylan Laboratories Limited, (Nashik FDF)","['HYDROCHLOROTHIAZIDE', 'VALSARTAN']","Valsartan and Hydrochlorothiazide Tablets, USP 160/25 mg, (a) 90-count bottle (NDC 0378-6323-77), (b) 500-count bottles (NDC 0378-6323-05), Rx Only, Made in India, Manufactured for: Mylan Pharmaceuticals, Inc., Morgantown, WV 26505 U.S.A.",ORAL,CGMP Deviations,Class II,"22,813 HDPE bottles",Voluntary: Firm initiated,"Product was distributed throughout the United States to several major distributors, including Puerto Rico.",Press Release,12/4/2018,,Ongoing,"Sinnar, Nashik District",,,India
442,70656,"Health Innovations Pharmacy, Inc",['na'],"Methylcobalamin 1000 mcg/mL Injection, Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155",na,Lack of Assurance of Sterility and Stability Data does not Support Expiry,Class II,,Voluntary: Firm initiated,NC,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",2/12/2015,7/20/2017,Terminated,Southern Pines,NC,28387-7051,United States
443,79555,"Bayer HealthCare Pharmaceuticals, Inc.",['na'],"All Alka-Seltzer Plus¿ packages with a full front panel instant Redeemable Coupon (IRC) affixed to the individual carton. The recalled products can be identified by checking the Bayer logo located on the lower left corner of the front of the carton. If the logo has an orange or green background, the product is included in the recall.",na,Labeling,Class I,"188,631 units",Voluntary: Firm initiated,Nationwide in the USA,Press Release,3/15/2018,1/14/2020,Terminated,Whippany,NJ,07981-1544,United States
444,84978,"Fusion IV Pharmaceuticals, Inc. dba Axia Pharmaceutical",['na'],"BETAMETHASONE ACETATE/BETAMETHASONE (PF) Injectable Suspension, Betamethasone Acetate/Betamethasone (PF) CMC [10ML] 7MG/ML INJ SUSP, For IM, IA Use, Shake Well, 10 mL Multi-dose Vial, Rx only, Axia Pharmaceutical 1990 Westwood Blvd. Ste 135, Los Angeles, CA 90025; NDC 71283-0621-1",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,"U.S.A. Nationwide and Puerto Rico, Barbados and Dominican Republic",Press Release,1/15/2020,12/7/2023,Terminated,Los Angeles,CA,90025-4650,United States
445,90359,Walmart Inc,['na'],"Artri Ajo King Reforzado con Ortiga y Omega 3 Tablets, ORIGINAL, 100-count bottles, UPC 7 501031 12705.",na,Marketed Without An Approved NDA/ANDA,Class II,1308 bottles total,Voluntary: Firm initiated,Nationwide in the USA.,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",5/24/2022,,Completed,Bentonville,AR,72716-6299,United States
446,75289,Wells Pharmacy Network LLC,['na'],"Sermorelin Acetate/GHRP (2) 9 mg/3 mg Injectable Kit, Compounded by Wells Pharmacy, Ocala FL",na,Lack of Assurance of Sterility,Class II,"2,264 kits (number of vials per kit vary by prescription)",Voluntary: Firm initiated,Nationwide,Press Release,9/21/2016,7/2/2021,Terminated,Ocala,FL,34474-2853,United States
447,86940,AVKARE Inc.,['na'],"TraZODONE Hydrochloride Tablets USP 100 mg, Rx Only, 1000-count Bottle, Manufactured for: AvKARE Pulaski, TN 38478, NDC 42291-834-10",na,Product mix-up,Class I,14368 bottles,Voluntary: Firm initiated,Nationwide within the U.S.,Letter,12/7/2020,10/16/2023,Terminated,Pulaski,TN,38478-2403,United States
448,84978,"Fusion IV Pharmaceuticals, Inc. dba Axia Pharmaceutical",['na'],"Methylprednisolone Acetate Injectable Suspension, METHYLPREDNISOLONE ACETATE [10ML] CMC 100 MG/ML INJ SUSP, For IM, IA Use, Shake Well, 10 mL Multi-dose Vial, Rx only, Axia Pharmaceutical 1990 Westwood Blvd. Ste 135, Los Angeles, CA 90025; NDC 71283-0619-1",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,"U.S.A. Nationwide and Puerto Rico, Barbados and Dominican Republic",Press Release,1/15/2020,12/7/2023,Terminated,Los Angeles,CA,90025-4650,United States
449,92707,"Central Admixture Pharmacy Services, Inc.",['na'],"vancomycin 1.5 g/250mL added to 5% dextrose, 6 mg/mL, IV Bag, Rx only, Cental Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6075-1",na,Lack of Assurance of Sterility. Validation data for deContamination cycles is lacking.,Class II,"2,914 bags",Voluntary: Firm initiated,Nationwide in the USA,Letter,7/14/2023,,Ongoing,Phoenix,AZ,85043-3909,United States
450,69152,"Martin Avenue Pharmacy, Inc.",['na'],"Benzalkonium chloride water for injection packaged in an amber glass injectable vial, Martin Avenue Pharmacy, 1247 Rickert Dr, Naperville, IL.",na,Lack of Assurance of Sterility,Class II,30 mL,Voluntary: Firm initiated,Nationwide,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",8/27/2014,5/31/2018,Terminated,Naperville,IL,60540-1008,United States
451,83074,RXQ Compounding LLC,['na'],"MORPHINE 1MG/ML IN NACL 0.9% 55ML SYR (C-II), 55 ML per vial, RXQ Compounding, 340 West State Street, Unit 9, Athens, OH 45701. NDC: 70731-0138-89",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,Nationwide USA,Press Release,6/19/2019,9/16/2022,Terminated,Athens,OH,45701-1564,United States
452,78596,Lupin Pharmaceuticals Inc.,['na'],"Duloxetine Delayed-Release Capsules USP, 30 mg, 30-count bottles, Rx Only, Manufactured for: Lupin Pharmaceuticals, Inc. Baltimore, Maryland 21202 United States, Manufactured by: Lupin Limited Goa 403 722 India, NDC 68180-295-06, UPC 368180295068",na,Failed Dissolution Specifications,Class III,"111,648 units",Voluntary: Firm initiated,Nationwide within the United States,Letter,11/21/2017,4/15/2019,Terminated,Baltimore,MD,21202-6174,United States
453,70656,"Health Innovations Pharmacy, Inc",['na'],"Phen 15 mg - Topri 92 mg SR Cap (Qsymia), Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155",na,Lack of Assurance of Sterility and Stability Data does not Support Expiry,Class II,,Voluntary: Firm initiated,NC,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",2/12/2015,7/20/2017,Terminated,Southern Pines,NC,28387-7051,United States
454,83597,Macleods Pharma Usa Inc,['na'],"Pramipexole Dihydrochloride Tablets 0.125 mg,90-count bottle, Rx Only, Manufactured for: Macleods Pharma USA, Inc. Plainsboro, NJ 08536,  Manufactured by: Macleods Phamaceuticals Ltd. Baddi Himachal Pradesh, India. NDC 33342-031-10",na,Sub-Potent Drug,Class III,1837 90-count bottles,Voluntary: Firm initiated,Distributed Nationwide in the USA,Letter,8/21/2019,1/28/2021,Terminated,Plainsboro,NJ,08536-0009,United States
455,65690,"Aidapak Services, LLC",['na'],"CYANOCOBALAMIN, Tablet, 500 mcg, Over The Counter, Distributed by: AidaPak Service, LLC, NDC 00536355101.",na,Labeling,Class II,700 Tablets,Voluntary: Firm initiated,"Repacked drugs were distributed in Arizona, California, Oregon, and Washington.",Telephone,7/2/2013,2/7/2014,Terminated,Vancouver,WA,98684-3501,United States
456,66856,Natures Pharmacy & Compounding Center,['na'],5-Fluorouracil pf in methocel 1% opthal,na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,NC,Telephone,11/1/2013,4/24/2014,Terminated,Asheville,NC,28803-2558,United States
457,85341,Herbal Doctor Remedies,['na'],"Acne Cystic, 500 mg Capsules, 90-count bottles, Distributed by Herbal Doctor Remedies Alhambra, CA 91801-7081 USA, 1(800) 600-0808",na,CGMP Deviations,Class II,,Voluntary: Firm initiated,"Products are sold online within the United States and  internationally to the following countries: Australia, Canada, Israel, Italy, Japan, Norway, and United Kingdom",Other,3/24/2020,1/25/2024,Terminated,Monterey Park,CA,91754-2114,United States
458,87695,Nomax Inc,['FLUORESCEIN SODIUM'],"Dry Eye Test, Fluorescein Sodium, Ophthalmic Strips USP (0.12mg Fluorescein Sodium), 100 Sterile Strips (50 Pouches of 2 Strips Each), Manufactured by: Nomax, Inc, St. Louis, MO 63123, NDC: 51801-008-15",OPHTHALMIC,Sub-Potent Drug,Class III,78 cartons,Voluntary: Firm initiated,Nationwide USA,Letter,4/13/2021,9/28/2023,Terminated,Saint Louis,MO,63123-7241,United States
459,89646,Mckesson Medical-Surgical Inc. Corporate Office,['na'],"Spinal Tray (A4058-25 Spinal Tray 25G Whitacre No Epinephrine), Rx only, Manufacturer: Smiths Medical ASD, Inc., NJ",na,CGMP Deviations,Class II,8 cases,Voluntary: Firm initiated,USA nationwide.,Letter,4/13/2022,11/30/2023,Terminated,Richmond,VA,23233,United States
460,65690,"Aidapak Services, LLC",['na'],"LEVOTHYROXINE SODIUM, Tablet, 137 mcg, Rx only, Distributed by: AidaPak Service, LLC, NDC 00527163801.",na,Labeling,Class II,100 Tablets,Voluntary: Firm initiated,"Repacked drugs were distributed in Arizona, California, Oregon, and Washington.",Telephone,7/2/2013,2/7/2014,Terminated,Vancouver,WA,98684-3501,United States
461,88862,"Vita Pharmacy, LLC dba Talon Compounding Pharmacy",['na'],"TEST CYPIONATE 200MG/ANASTROZOLE 0.5MG/DUTASTERIDE 0.5MG/ML IN OIL  INJECTABLE, Rx only, Talon Compounding Pharmacy, 2950 Thousand Oaks Drive Ste 25, San Antonio, Texas 78247",na,Lack of Assurance of Sterility,Class II,23 vials,Voluntary: Firm initiated,"United States including Washington, D.C. and Puerto Rico",Telephone,10/12/2021,10/4/2023,Terminated,San Antonio,TX,78247-3347,United States
462,83789,"KRS Global Biotechnology, Inc",['na'],"NEOstigmine Methylsulfate (PF), 5 mg/5 mL (1 mg/mL), 5 mL fill in a 6 mL Single Dose Syringe, Rx Only, KRS Global Biotechnology 791 Park of Commerce Blvd, Boca Raton, FL 33487. NDC 3321678303",na,Lack of Assurance of Sterility,Class II,3410 syringes,Voluntary: Firm initiated,Nationwide,Press Release,9/12/2019,8/19/2021,Terminated,Boca Raton,FL,33487-3633,United States
463,64821,West-ward Pharmaceutical Corp.,['na'],"Ethambutol Hydrochloride Tablets, USP, 100 mg, 100-count tablets per bottle, Rx only, Mfd. for: Versapharm Incorporated, Marietta, GA;  Mfd. by: West-Ward Pharmaceutical Corp., Eatontown, NJ 07724; NDC 61748-011-01.",na,Sub-Potent Drug,Class II,"3, 061 bottles",Voluntary: Firm initiated,Nationwide.,Letter,3/18/2013,12/18/2013,Terminated,Eatontown,NJ,07724-2209,United States
464,73336,Walter's Pharmacy,['na'],"Vancomycin 25mg/mL Solution, 10 mL bottles, Rx only, Walter's Pharmacy 401 N 17th St., Allentown, PA 610-435-4706, NDC 99999-9003-78",na,Lack of Assurance of Sterility,Class II,4 bottles,Voluntary: Firm initiated,PA,Telephone,2/12/2016,1/6/2017,Terminated,Allentown,PA,18104-5034,United States
465,71806,"JD & SN Inc., dba Moses Lake Professional Pharmacy",['na'],"PAPAVERINE/PHENTOLAMINE, Injectable Solution, 30MG/1MG/ML, 10 mL syringe,  Rx only, JD & SN Inc, DBA Moses Lake Professional Pharmacy, 1555 S. Pilgrim St. Moses Lake WA  98837, (509)764-2314",na,Lack of Assurance of Sterility; all sterile human compounded drugs within expiry,Class II,8 syringes,Voluntary: Firm initiated,Nationwide,Press Release,7/24/2015,4/13/2016,Terminated,Moses Lake,WA,98837-4623,United States
466,83136,"Infusion Options, Inc.",['na'],"TOPOTECAN 1.24 MG / 100 ML NS IVPB, Rx Only, Infusion Options, Inc. 5924 13the Ave, Brooklyn, NY 11219-4934, 718-283-7233",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,NY only,Letter,6/12/2019,,Ongoing,Brooklyn,NY,11219-4934,United States
467,79803,Premier Pharmacy Labs Inc,['na'],"NEOstigmine Methylsulfate (1 mg/mL) 3mg per 3mL. 3mL Single Dose Syringe. Premier Pharmacy Labs. 8265 Commercial Way  Weeki Wachee, FL 34613 NDC 69623-234-14.",na,Lack of Assurance of Sterility,Class II,600 syringes,Voluntary: Firm initiated,Nationwide in the USA,Press Release,4/11/2018,9/15/2020,Terminated,Weeki Wachee,FL,34613-4511,United States
468,77634,"PharMedium Services, Llc",['na'],"Succinylcholine Chloride Injection (Preserved) 20 mg per mL, 200 mg per 10 mL, 10 mL Total Volume in BD Syringe, For IV Use, PharMedium Services, LLC, Cleveland, MS --- NDC 61553-364-65",na,Lack of Assurance of Sterility; media fill failure at manufacturer,Class II,,Voluntary: Firm initiated,Nationwide,Press Release,6/26/2017,4/29/2020,Terminated,Sugar Land,TX,77478-6200,United States
469,69152,"Martin Avenue Pharmacy, Inc.",['na'],"Hydroxyzine hydrochloride 25 mg/mL injectable packaged in an amber glass injectable vial, Martin Avenue Pharmacy, 1247 Rickert Dr, Naperville, IL.",na,Lack of Assurance of Sterility,Class II,10 mL,Voluntary: Firm initiated,Nationwide,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",8/27/2014,5/31/2018,Terminated,Naperville,IL,60540-1008,United States
